Level,Code,Label,Area sqkm,,,
SA2,701041039,Gray,1.50353,,,
SA2,701041040,Moulden,1.74992,,,
SA2,701041041,Palmerston - North,4.76457,,,
SA2,701041042,Palmerston - South,24.9841,,,
SA2,701041043,Rosebery - Bellamack,3.17636,,,
SA2,701041044,Woodroffe,1.59777,,,
SA2,702011045,Charles,16.693,,,
SA2,702011046,East Side,25.7669,,,
SA2,702011047,Flynn (NT),17.0129,,,
SA2,702011048,Larapinta,58.5557,,,
SA2,702011049,Mount Johns,18.9528,,,
SA2,702011050,Petermann - Simpson,175250.96,,,
SA2,702011051,Ross,190.529,,,
SA2,702011052,Sandover - Plenty,129514.94,,,
SA2,702011053,Tanami,192631.24,,,
SA2,702011054,Yuendumu - Anmatjere,71841.53,,,
SA2,702021055,Barkly,303252.51,,,
SA2,702021056,Tennant Creek,42.0604,,,
SA2,702031057,Alligator,33091.35,,,
SA2,702031058,Daly,34793.79,,,
SA2,702031059,Thamarrurr,3374.06,,,
SA2,702031060,Tiwi Islands,7462.57,,,
SA2,702031061,West Arnhem,33529.46,,,
SA2,702041062,Anindilyakwa,2601.49,,,
SA2,702041063,East Arnhem,30987.07,,,
SA2,702041064,Nhulunbuy,7.64712,,,
SA2,702051065,Elsey,92949.49,,,
SA2,702051066,Gulf,92351.66,,,
SA2,702051067,Katherine,7416.95,,,
SA2,702051068,Victoria River,133608.53,,,
SA2,797979799,Migratory - Offshore - Shipping (NT),0,,,
SA2,799999499,No Usual Address (NT),0,,,
SA2,801011001,Aranda,1.56342,,,
SA2,801011002,Belconnen,4.42564,,,
SA2,801011003,Bruce,5.79792,,,
SA2,801011004,Charnwood,1.85606,,,
SA2,801011005,Cook,1.71912,,,
SA2,801011006,Dunlop,3.57809,,,
SA2,801011007,Evatt,3.0604,,,
SA2,801011008,Florey,2.75533,,,
SA2,801011009,Flynn (ACT),2.09567,,,
SA2,801011010,Fraser,2.47499,,,
SA2,801011011,Giralang,2.4412,,,
SA2,801011012,Gooromon,10.9222,,,
SA2,801011013,Hawker,1.93423,,,
SA2,801011014,Higgins,1.67419,,,
SA2,801011015,Holt,3.29564,,,
SA2,801011016,Kaleen,6.0274,,,
SA2,801011017,Latham,2.73139,,,
SA2,801011018,Lawson,3.08448,,,
SA2,801011019,Macgregor (ACT),4.27525,,,
SA2,801011020,Macquarie,1.7006,,,
SA2,801011021,McKellar,1.41361,,,
SA2,801011022,Melba,2.30732,,,
SA2,801011023,Page,1.32258,,,
SA2,801011024,Scullin,1.42617,,,
SA2,801011025,Spence,1.52235,,,
SA2,801011026,Weetangera,1.58344,,,
SA2,801021027,ACT - South West,485.348,,,
SA2,801021028,Molonglo,59.864,,,
SA2,801021029,Namadgi,1156.36,,,
SA2,801031030,ACT - East,40.8453,,,
SA2,801031031,Hume,8.58366,,,
SA2,801031032,Kowen,76.9717,,,
SA2,801031033,Majura,95.2059,,,
SA2,801041034,Amaroo,2.58835,,,
SA2,801041035,Bonner,2.75934,,,
SA2,801041036,Casey,2.6221,,,
SA2,801041037,Crace,1.65723,,,
SA2,801041038,Forde,1.92495,,,
SA2,801041039,Franklin,2.29663,,,
SA2,801041040,Gungahlin,4.56394,,,
SA2,801041041,Gungahlin - East,24.7643,,,
SA2,801041042,Gungahlin - West,22.444,,,
SA2,801041043,Hall,1.80015,,,
SA2,801041044,Harrison,2.96118,,,
SA2,801041045,Mitchell,7.3847,,,
SA2,801041046,Ngunnawal,4.15936,,,
SA2,801041047,Nicholls,6.70191,,,
SA2,801041048,Palmerston,1.94798,,,
SA2,801051049,Acton,2.42351,,,
SA2,801051050,Ainslie,3.54082,,,
SA2,801051051,Braddon,1.39906,,,
SA2,801051052,Campbell,6.43338,,,
SA2,801051053,Civic,1.46059,,,
SA2,801051054,Dickson,1.57791,,,
SA2,801051055,Downer,1.63397,,,
SA2,801051056,Hackett,1.94977,,,
SA2,801051057,Lyneham,5.47759,,,
SA2,801051058,O'Connor (ACT),4.92889,,,
SA2,801051059,Reid,1.65245,,,
SA2,801051060,Turner,1.53296,,,
SA2,801051061,Watson,3.67391,,,
SA2,801061062,Deakin,3.57122,,,
SA2,801061063,Forrest,1.59035,,,
SA2,801061064,Griffith (ACT),2.75596,,,
SA2,801061065,Kingston - Barton,2.59499,,,
SA2,801061066,Lake Burley Griffin,6.17547,,,
SA2,801061067,Narrabundah,4.09081,,,
SA2,801061068,Parkes (ACT),1.8057,,,
SA2,801061069,Red Hill (ACT),4.84856,,,
SA2,801061070,Yarralumla,7.2099,,,
SA2,801071071,Banks,2.25331,,,
SA2,801071072,Bonython,2.90412,,,
SA2,801071073,Calwell,3.8924,,,
SA2,801071074,Chisholm,3.10451,,,
SA2,801071075,Conder,4.52385,,,
SA2,801071076,Fadden,3.10642,,,
SA2,801071077,Gilmore,2.04541,,,
SA2,801071078,Gordon (ACT),4.44149,,,
SA2,801071079,Gowrie (ACT),1.93166,,,
SA2,801071080,Greenway,5.3082,,,
SA2,801071081,Isabella Plains,2.49497,,,
SA2,801071082,Kambah,11.3354,,,
SA2,801071083,Macarthur,1.30126,,,
SA2,801071084,Monash,3.41196,,,
SA2,801071085,Mount Taylor,10.9038,,,
SA2,801071086,Oxley (ACT),1.08645,,,
SA2,801071087,Richardson,2.23711,,,
SA2,801071088,Theodore,3.13515,,,
SA2,801071089,Tuggeranong,75.6435,,,
SA2,801071090,Wanniassa,5.39692,,,
SA2,801081091,Chapman,1.8559,,,
SA2,801081092,Duffy,2.79405,,,
SA2,801081093,Fisher,1.58252,,,
SA2,801081094,Holder,1.89119,,,
SA2,801081095,Rivett,1.61031,,,
SA2,801081096,Stirling,1.3226,,,
SA2,801081097,Waramanga,1.70989,,,
SA2,801081098,Weston,3.0537,,,
SA2,801091099,Chifley,1.58887,,,
SA2,801091100,Curtin,4.80767,,,
SA2,801091101,Farrer,2.06884,,,
SA2,801091102,Garran,2.69641,,,
SA2,801091103,Hughes,1.78954,,,
SA2,801091104,Isaacs,3.088,,,
SA2,801091105,Lyons (ACT),2.26179,,,
SA2,801091106,Mawson,2.11288,,,
SA2,801091107,O'Malley,2.6068,,,
SA2,801091108,Pearce,1.70337,,,
SA2,801091109,Phillip,2.57495,,,
SA2,801091110,Torrens,1.30112,,,
SA2,897979799,Migratory - Offshore - Shipping (ACT),0,,,
SA2,899999499,No Usual Address (ACT),0,,,
SA2,901011001,Christmas Island,136.136,,,
SA2,901021002,Cocos (Keeling) Islands,13.7164,,,
SA2,901031003,Jervis Bay,67.7985,,,
SA2,997979799,Migratory - Offshore - Shipping (OT),0,,,
SA2,999999499,No Usual Address (OT),0,,,
SA3,10101,Goulburn - Yass,21236.61,,,
SA3,10102,Queanbeyan,6511.12,,,
SA3,10103,Snowy Mountains,14281.83,,,
SA3,10104,South Coast,9864.94,,,
SA3,10201,Gosford,988.248,,,
SA3,10202,Wyong,692.612,,,
SA3,10301,Bathurst,6984.69,,,
SA3,10302,Lachlan Valley,41001.39,,,
SA3,10303,Lithgow - Mudgee,16043.54,,,
SA3,10304,Orange,6268.18,,,
SA3,10401,Clarence Valley,9263.24,,,
SA3,10402,Coffs Harbour,3966.54,,,
SA3,10501,Bourke - Cobar - Coonamble,162764.47,,,
SA3,10502,Broken Hill and Far West,146861.26,,,
SA3,10503,Dubbo,29738.56,,,
SA3,10601,Lower Hunter,8567.55,,,
SA3,10602,Maitland,380.125,,,
SA3,10603,Port Stephens,1071.99,,,
SA3,10604,Upper Hunter,11472.44,,,
SA3,10701,Dapto - Port Kembla,163.806,,,
SA3,10702,Illawarra Catchment Reserve,744.474,,,
SA3,10703,Kiama - Shellharbour,390.904,,,
SA3,10704,Wollongong,239.898,,,
SA3,10801,Great Lakes,3133.11,,,
SA3,10802,Kempsey - Nambucca,5339.33,,,
SA3,10803,Lord Howe Island,16.292,,,
SA3,10804,Port Macquarie,3687.78,,,
SA3,10805,Taree - Gloucester,6674.31,,,
SA3,10901,Albury,5597.75,,,
SA3,10902,Lower Murray,63967.79,,,
SA3,10903,Upper Murray exc. Albury,28230.74,,,
SA3,11001,Armidale,16395.43,,,
SA3,11002,Inverell - Tenterfield,30566.28,,,
SA3,11003,Moree - Narrabri,32027.69,,,
SA3,11004,Tamworth - Gunnedah,20155.52,,,
SA3,11101,Lake Macquarie - East,138.095,,,
SA3,11102,Lake Macquarie - West,507.009,,,
SA3,11103,Newcastle,224.887,,,
SA3,11201,Richmond Valley - Coastal,1572.76,,,
SA3,11202,Richmond Valley - Hinterland,7390.51,,,
SA3,11203,Tweed Valley,1307.44,,,
SA3,11301,Griffith - Murrumbidgee (West),28860.5,,,
SA3,11302,Tumut - Tumbarumba,9174.94,,,
SA3,11303,Wagga Wagga,18951.47,,,
SA3,11401,Shoalhaven,4374.76,,,
SA3,11402,Southern Highlands,2329.06,,,
SA3,11501,Baulkham Hills,72.0026,,,
SA3,11502,Dural - Wisemans Ferry,569.175,,,
SA3,11503,Hawkesbury,2491.47,,,
SA3,11504,Rouse Hill - McGraths Hill,118.361,,,
SA3,11601,Blacktown,56.2655,,,
SA3,11602,Blacktown - North,103.009,,,
SA3,11603,Mount Druitt,82.8571,,,
SA3,11701,Botany,27.8018,,,
SA3,11702,Marrickville - Sydenham - Petersham,12.6692,,,
SA3,11703,Sydney Inner City,25.0466,,,
SA3,11801,Eastern Suburbs - North,26.0754,,,
SA3,11802,Eastern Suburbs - South,31.5467,,,
SA3,11901,Bankstown,68.66,,,
SA3,11902,Canterbury,29.9756,,,
SA3,11903,Hurstville,33.9386,,,
SA3,11904,Kogarah - Rockdale,31.3239,,,
SA3,12001,Canada Bay,19.7169,,,
SA3,12002,Leichhardt,10.639,,,
SA3,12003,Strathfield - Burwood - Ashfield,34.1434,,,
SA3,12101,Chatswood - Lane Cove,33.1776,,,
SA3,12102,Hornsby,137.412,,,
SA3,12103,Ku-ring-gai,85.5346,,,
SA3,12104,North Sydney - Mosman,18.9632,,,
SA3,12201,Manly,14.3334,,,
SA3,12202,Pittwater,90.3284,,,
SA3,12203,Warringah,149.375,,,
SA3,12301,Camden,73.9312,,,
SA3,12302,Campbelltown (NSW),334.367,,,
SA3,12303,Wollondilly,870.232,,,
SA3,12401,Blue Mountains,942.407,,,
SA3,12402,Blue Mountains - South,2457.49,,,
SA3,12403,Penrith,363.353,,,
SA3,12404,Richmond - Windsor,178.904,,,
SA3,12405,St Marys,33.026,,,
SA3,12501,Auburn,33.0602,,,
SA3,12502,Carlingford,25.6879,,,
SA3,12503,Merrylands - Guildford,55.7983,,,
SA3,12504,Parramatta,47.0878,,,
SA3,12601,Pennant Hills - Epping,22.2053,,,
SA3,12602,Ryde - Hunters Hill,47.1608,,,
SA3,12701,Bringelly - Green Valley,284.875,,,
SA3,12702,Fairfield,123.78,,,
SA3,12703,Liverpool,123.829,,,
SA3,12801,Cronulla - Miranda - Caringbah,55.6151,,,
SA3,12802,Sutherland - Menai - Heathcote,240.27,,,
SA3,19797,Migratory - Offshore - Shipping (NSW),0,,,
SA3,19999,No Usual Address (NSW),0,,,
SA3,20101,Ballarat,448.348,,,
SA3,20102,Creswick - Daylesford - Ballan,3666.72,,,
SA3,20103,Maryborough - Pyrenees,6172.47,,,
SA3,20201,Bendigo,287.445,,,
SA3,20202,Heathcote - Castlemaine - Kyneton,3920.94,,,
SA3,20203,Loddon - Elmore,7633.51,,,
SA3,20301,Barwon - West,2579.87,,,
SA3,20302,Geelong,918.79,,,
SA3,20303,Surf Coast - Bellarine Peninsula,929.976,,,
SA3,20401,Upper Goulburn Valley,13957.92,,,
SA3,20402,Wangaratta - Benalla,6544.81,,,
SA3,20403,Wodonga - Alpine,13501.21,,,
SA3,20501,Baw Baw,3937.25,,,
SA3,20502,Gippsland - East,21713.63,,,
SA3,20503,Gippsland - South West,4381.69,,,
SA3,20504,Latrobe Valley,1479.96,,,
SA3,20505,Wellington,10044.69,,,
SA3,20601,Brunswick - Coburg,20.4133,,,
SA3,20602,Darebin - South,14.0273,,,
SA3,20603,Essendon,18.2139,,,
SA3,20604,Melbourne City,31.5488,,,
SA3,20605,Port Phillip,25.6092,,,
SA3,20606,Stonnington - West,11.9241,,,
SA3,20607,Yarra,20.6153,,,
SA3,20701,Boroondara,60.0192,,,
SA3,20702,Manningham - West,48.6729,,,
SA3,20703,Whitehorse - West,38.0542,,,
SA3,20801,Bayside,37.2109,,,
SA3,20802,Glen Eira,40.7011,,,
SA3,20803,Kingston,69.8625,,,
SA3,20804,Stonnington - East,13.7247,,,
SA3,20901,Banyule,62.6152,,,
SA3,20902,Darebin - North,39.4438,,,
SA3,20903,Nillumbik - Kinglake,751.769,,,
SA3,20904,Whittlesea - Wallan,997.448,,,
SA3,21001,Keilor,42.4266,,,
SA3,21002,Macedon Ranges,992.099,,,
SA3,21003,Moreland - North,30.3785,,,
SA3,21004,Sunbury,260.684,,,
SA3,21005,Tullamarine - Broadmeadows,294.088,,,
SA3,21101,Knox,118.216,,,
SA3,21102,Manningham - East,66.562,,,
SA3,21103,Maroondah,61.189,,,
SA3,21104,Whitehorse - East,26.5692,,,
SA3,21105,Yarra Ranges,1604.94,,,
SA3,21201,Cardinia,1281.44,,,
SA3,21202,Casey - North,116.472,,,
SA3,21203,Casey - South,292.946,,,
SA3,21204,Dandenong,151.1,,,
SA3,21205,Monash,79.4876,,,
SA3,21301,Brimbank,106.849,,,
SA3,21302,Hobsons Bay,62.2161,,,
SA3,21303,Maribyrnong,31.2268,,,
SA3,21304,Melton - Bacchus Marsh,671.975,,,
SA3,21305,Wyndham,544.119,,,
SA3,21401,Frankston,129.599,,,
SA3,21402,Mornington Peninsula,724.067,,,
SA3,21501,Grampians,38138.05,,,
SA3,21502,Mildura,22082.48,,,
SA3,21503,Murray River - Swan Hill,17851.05,,,
SA3,21601,Campaspe,4554.57,,,
SA3,21602,Moira,4046.55,,,
SA3,21603,Shepparton,2333.21,,,
SA3,21701,Glenelg - Southern Grampians,12947.18,,,
SA3,21702,Warrnambool - Otway Ranges,13432.89,,,
SA3,29797,Migratory - Offshore - Shipping (Vic.),0,,,
SA3,29999,No Usual Address (Vic.),0,,,
SA3,30101,Capalaba,89.1722,,,
SA3,30102,Cleveland - Stradbroke,653.828,,,
SA3,30103,Wynnum - Manly,82.2117,,,
SA3,30201,Bald Hills - Everton Park,35.6162,,,
SA3,30202,Chermside,32.2016,,,
SA3,30203,Nundah,86.8075,,,
SA3,30204,Sandgate,31.9758,,,
SA3,30301,Carindale,26.5061,,,
SA3,30302,Holland Park - Yeronga,27.4641,,,
SA3,30303,Mt Gravatt,79.3125,,,
SA3,30304,Nathan,24.466,,,
SA3,30305,Rocklea - Acacia Ridge,85.2071,,,
SA3,30306,Sunnybank,22.1864,,,
SA3,30401,Centenary,16.9456,,,
SA3,30402,Kenmore - Brookfield - Moggill,132.642,,,
SA3,30403,Sherwood - Indooroopilly,21.2799,,,
SA3,30404,The Gap - Enoggera,96.8219,,,
SA3,30501,Brisbane Inner,13.2828,,,
SA3,30502,Brisbane Inner - East,15.5107,,,
SA3,30503,Brisbane Inner - North,30.9451,,,
SA3,30504,Brisbane Inner - West,21.6197,,,
SA3,30601,Cairns - North,160.507,,,
SA3,30602,Cairns - South,633.354,,,
SA3,30603,Innisfail - Cassowary Coast,5990.96,,,
SA3,30604,Port Douglas - Daintree,2420.57,,,
SA3,30605,Tablelands (East) - Kuranda,12139.22,,,
SA3,30701,Darling Downs (West) - Maranoa,141258.77,,,
SA3,30702,Darling Downs - East,16656.2,,,
SA3,30703,Granite Belt,8437.7,,,
SA3,30801,Central Highlands (Qld),60225.17,,,
SA3,30802,Gladstone - Biloela,39012.07,,,
SA3,30803,Rockhampton,18311.74,,,
SA3,30901,Broadbeach - Burleigh,33.5926,,,
SA3,30902,Coolangatta,34.8955,,,
SA3,30903,Gold Coast - North,40.5737,,,
SA3,30904,Gold Coast Hinterland,827.975,,,
SA3,30905,Mudgeeraba - Tallebudgera,189.313,,,
SA3,30906,Nerang,123.137,,,
SA3,30907,Ormeau - Oxenford,518.357,,,
SA3,30908,Robina,33.6249,,,
SA3,30909,Southport,34.9458,,,
SA3,30910,Surfers Paradise,19.4292,,,
SA3,31001,Forest Lake - Oxley,63.8027,,,
SA3,31002,Ipswich Hinterland,6135.63,,,
SA3,31003,Ipswich Inner,378.469,,,
SA3,31004,Springfield - Redbank,103.428,,,
SA3,31101,Beaudesert,1628.5,,,
SA3,31102,Beenleigh,60.2906,,,
SA3,31103,Browns Plains,169.376,,,
SA3,31104,Jimboomba,582.474,,,
SA3,31105,Loganlea - Carbrook,88.6675,,,
SA3,31106,Springwood - Kingston,57.2878,,,
SA3,31201,Bowen Basin - North,79849.77,,,
SA3,31202,Mackay,7601.2,,,
SA3,31203,Whitsunday,2674.52,,,
SA3,31301,Bribie - Beachmere,247.398,,,
SA3,31302,Caboolture,313.574,,,
SA3,31303,Caboolture Hinterland,3387.71,,,
SA3,31304,Narangba - Burpengary,171.952,,,
SA3,31305,Redcliffe,38.0754,,,
SA3,31401,Hills District,668.762,,,
SA3,31402,North Lakes,66.2359,,,
SA3,31403,Strathpine,38.2904,,,
SA3,31501,Far North,250876.51,,,
SA3,31502,Outback - North,306921.24,,,
SA3,31503,Outback - South,625244.51,,,
SA3,31601,Buderim,76.165,,,
SA3,31602,Caloundra,112.968,,,
SA3,31603,Maroochy,70.6716,,,
SA3,31604,Nambour - Pomona,1165.82,,,
SA3,31605,Noosa,92.1433,,,
SA3,31606,Sunshine Coast Hinterland,1567,,,
SA3,31701,Toowoomba,2258.46,,,
SA3,31801,Charters Towers - Ayr - Ingham,76194,,,
SA3,31802,Townsville,3822.26,,,
SA3,31901,Bundaberg,3789.63,,,
SA3,31902,Burnett,30734.97,,,
SA3,31903,Gympie - Cooloola,6977.29,,,
SA3,31904,Hervey Bay,251.498,,,
SA3,31905,Maryborough,6749.43,,,
SA3,39797,Migratory - Offshore - Shipping (Qld),0,,,
SA3,39999,No Usual Address (Qld),0,,,
SA3,40101,Adelaide City,15.5724,,,
SA3,40102,Adelaide Hills,1388.12,,,
SA3,40103,Burnside,27.5184,,,
SA3,40104,Campbelltown (SA),25.369,,,
SA3,40105,Norwood - Payneham - St Peters,15.1032,,,
SA3,40106,Prospect - Walkerville,11.3217,,,
SA3,40107,Unley,14.2708,,,
SA3,40201,Gawler - Two Wells,306.77,,,
SA3,40202,Playford,356.355,,,
SA3,40203,Port Adelaide - East,34.8402,,,
SA3,40204,Salisbury,148.548,,,
SA3,40205,Tea Tree Gully,91.3118,,,
SA3,40301,Holdfast Bay,13.1404,,,
SA3,40302,Marion,56.1968,,,
SA3,40303,Mitcham,74.3709,,,
SA3,40304,Onkaparinga,519.369,,,
SA3,40401,Charles Sturt,53.32,,,
SA3,40402,Port Adelaide - West,67.7634,,,
SA3,40403,West Torrens,38.3993,,,
SA3,40501,Barossa,2837.13,,,
SA3,40502,Lower North,13729.83,,,
SA3,40503,Mid North,14409.35,,,
SA3,40504,Yorke Peninsula,6740.68,,,
SA3,40601,Eyre Peninsula and South West,232781.61,,,
SA3,40602,Outback - North and East,644971,,,
SA3,40701,Fleurieu - Kangaroo Island,7363.9,,,
SA3,40702,Limestone Coast,21336.97,,,
SA3,40703,Murray and Mallee,36750.69,,,
SA3,49797,Migratory - Offshore - Shipping (SA),0,,,
SA3,49999,No Usual Address (SA),0,,,
SA3,50101,Augusta - Margaret River - Busselton,3664.33,,,
SA3,50102,Bunbury,5449.46,,,
SA3,50103,Manjimup,15686.67,,,
SA3,50201,Mandurah,1031.93,,,
SA3,50301,Cottesloe - Claremont,48.716,,,
SA3,50302,Perth City,43.5237,,,
SA3,50401,Bayswater - Bassendean,44.6681,,,
SA3,50402,Mundaring,685.503,,,
SA3,50403,Swan,1032.43,,,
SA3,50501,Joondalup,100.47,,,
SA3,50502,Stirling,99.3249,,,
SA3,50503,Wanneroo,684.194,,,
SA3,50601,Armadale,559.916,,,
SA3,50602,Belmont - Victoria Park,60.0238,,,
SA3,50603,Canning,68.1941,,,
SA3,50604,Gosnells,127.199,,,
SA3,50605,Kalamunda,283.705,,,
SA3,50606,Serpentine - Jarrahdale,907.637,,,
SA3,50607,South Perth,20.3084,,,
SA3,50701,Cockburn,148.247,,,
SA3,50702,Fremantle,41.3304,,,
SA3,50703,Kwinana,120.012,,,
SA3,50704,Melville,53.4384,,,
SA3,50705,Rockingham,257.084,,,
SA3,50801,Esperance,55888.11,,,
SA3,50802,Gascoyne,135064.18,,,
SA3,50803,Goldfields,714833,,,
SA3,50804,Kimberley,419557.85,,,
SA3,50805,Mid West,466829.84,,,
SA3,50806,Pilbara,505879.93,,,
SA3,50901,Albany,37893.75,,,
SA3,50902,Wheat Belt - North,110670.46,,,
SA3,50903,Wheat Belt - South,48738.51,,,
SA3,59797,Migratory - Offshore - Shipping (WA),0,,,
SA3,59999,No Usual Address (WA),0,,,
SA3,60101,Brighton,176.176,,,
SA3,60102,Hobart - North East,265.943,,,
SA3,60103,Hobart - North West,168.282,,,
SA3,60104,Hobart - South and West,328.507,,,
SA3,60105,Hobart Inner,62.2257,,,
SA3,60106,Sorell - Dodges Ferry,694.329,,,
SA3,60201,Launceston,260.695,,,
SA3,60202,Meander Valley - West Tamar,3978.48,,,
SA3,60203,North East,15735.86,,,
SA3,60301,Central Highlands (Tas.),18426.65,,,
SA3,60302,Huon - Bruny Island,2192.68,,,
SA3,60303,South East Coast,3202.4,,,
SA3,60401,Burnie - Ulverstone,1604.47,,,
SA3,60402,Devonport,1894.14,,,
SA3,60403,West Coast,19027.36,,,
SA3,69797,Migratory - Offshore - Shipping (Tas.),0,,,
SA3,69999,No Usual Address (Tas.),0,,,
SA3,70101,Darwin City,40.5696,,,
SA3,70102,Darwin Suburbs,132.439,,,
SA3,70103,Litchfield,2938.37,,,
SA3,70104,Palmerston,52.5273,,,
SA3,70201,Alice Springs,569566.18,,,
SA3,70202,Barkly,303294.57,,,
SA3,70203,Daly - Tiwi - West Arnhem,112251.23,,,
SA3,70204,East Arnhem,33596.21,,,
SA3,70205,Katherine,326326.62,,,
SA3,79797,Migratory - Offshore - Shipping (NT),0,,,
SA3,79999,No Usual Address (NT),0,,,
SA3,80101,Belconnen,76.9887,,,
SA3,80102,Cotter - Namadgi,1701.57,,,
SA3,80103,Fyshwick - Pialligo - Hume,221.607,,,
SA3,80104,Gungahlin,90.5761,,,
SA3,80105,North Canberra,37.6848,,,
SA3,80106,South Canberra,34.643,,,
SA3,80107,Tuggeranong,150.458,,,
SA3,80108,Weston Creek,15.8202,,,
SA3,80109,Woden,28.6002,,,
SA3,89797,Migratory - Offshore - Shipping (ACT),0,,,
SA3,89999,No Usual Address (ACT),0,,,
SA3,90101,Christmas Island,136.136,,,
SA3,90102,Cocos (Keeling) Islands,13.7164,,,
SA3,90103,Jervis Bay,67.7985,,,
SA3,99797,Migratory - Offshore - Shipping (OT),0,,,
SA3,99999,No Usual Address (OT),0,,,
SA4,101,Capital Region,51894.51,,,
SA4,102,Central Coast,1680.86,,,
SA4,103,Central West,70297.81,,,
SA4,104,Coffs Harbour - Grafton,13229.78,,,
SA4,105,Far West and Orana,339364.29,,,
SA4,106,Hunter Valley exc Newcastle,21492.11,,,
SA4,107,Illawarra,1539.08,,,
SA4,108,Mid North Coast,18850.82,,,
SA4,109,Murray,97796.28,,,
SA4,110,New England and North West,99144.92,,,
SA4,111,Newcastle and Lake Macquarie,869.99,,,
SA4,112,Richmond - Tweed,10270.71,,,
SA4,113,Riverina,56986.91,,,
SA4,114,Southern Highlands and Shoalhaven,6703.82,,,
SA4,115,Sydney - Baulkham Hills and Hawkesbury,3251.01,,,
SA4,116,Sydney - Blacktown,242.131,,,
SA4,117,Sydney - City and Inner South,65.5175,,,
SA4,118,Sydney - Eastern Suburbs,57.6221,,,
SA4,119,Sydney - Inner South West,163.898,,,
SA4,120,Sydney - Inner West,64.4994,,,
SA4,121,Sydney - North Sydney and Hornsby,275.087,,,
SA4,122,Sydney - Northern Beaches,254.037,,,
SA4,123,Sydney - Outer South West,1278.53,,,
SA4,124,Sydney - Outer West and Blue Mountains,3975.18,,,
SA4,125,Sydney - Parramatta,161.634,,,
SA4,126,Sydney - Ryde,69.3661,,,
SA4,127,Sydney - South West,532.485,,,
SA4,128,Sydney - Sutherland,295.885,,,
SA4,197,Migratory - Offshore - Shipping (NSW),0,,,
SA4,199,No Usual Address (NSW),0,,,
SA4,201,Ballarat,10287.53,,,
SA4,202,Bendigo,11841.89,,,
SA4,203,Geelong,4428.64,,,
SA4,204,Hume,34003.94,,,
SA4,205,Latrobe - Gippsland,41557.22,,,
SA4,206,Melbourne - Inner,142.352,,,
SA4,207,Melbourne - Inner East,146.746,,,
SA4,208,Melbourne - Inner South,161.499,,,
SA4,209,Melbourne - North East,1851.28,,,
SA4,210,Melbourne - North West,1619.68,,,
SA4,211,Melbourne - Outer East,1877.48,,,
SA4,212,Melbourne - South East,1921.44,,,
SA4,213,Melbourne - West,1416.39,,,
SA4,214,Mornington Peninsula,853.665,,,
SA4,215,North West,78071.58,,,
SA4,216,Shepparton,10934.33,,,
SA4,217,Warrnambool and South West,26380.07,,,
SA4,297,Migratory - Offshore - Shipping (Vic.),0,,,
SA4,299,No Usual Address (Vic.),0,,,
SA4,301,Brisbane - East,825.211,,,
SA4,302,Brisbane - North,186.601,,,
SA4,303,Brisbane - South,265.142,,,
SA4,304,Brisbane - West,267.69,,,
SA4,305,Brisbane Inner City,81.3582,,,
SA4,306,Cairns,21344.61,,,
SA4,307,Darling Downs - Maranoa,166352.68,,,
SA4,308,Fitzroy,117548.97,,,
SA4,309,Gold Coast,1855.84,,,
SA4,310,Ipswich,6681.33,,,
SA4,311,Logan - Beaudesert,2586.6,,,
SA4,312,Mackay,90125.49,,,
SA4,313,Moreton Bay - North,4158.71,,,
SA4,314,Moreton Bay - South,773.288,,,
SA4,315,Queensland - Outback,1183042.25,,,
SA4,316,Sunshine Coast,3084.76,,,
SA4,317,Toowoomba,2258.46,,,
SA4,318,Townsville,80016.26,,,
SA4,319,Wide Bay,48502.81,,,
SA4,397,Migratory - Offshore - Shipping (Qld),0,,,
SA4,399,No Usual Address (Qld),0,,,
SA4,401,Adelaide - Central and Hills,1497.27,,,
SA4,402,Adelaide - North,937.825,,,
SA4,403,Adelaide - South,663.078,,,
SA4,404,Adelaide - West,159.483,,,
SA4,405,Barossa - Yorke - Mid North,37717,,,
SA4,406,South Australia - Outback,877753.12,,,
SA4,407,South Australia - South East,65451.56,,,
SA4,497,Migratory - Offshore - Shipping (SA),0,,,
SA4,499,No Usual Address (SA),0,,,
SA4,501,Bunbury,24800.46,,,
SA4,502,Mandurah,1031.93,,,
SA4,503,Perth - Inner,92.2398,,,
SA4,504,Perth - North East,1762.6,,,
SA4,505,Perth - North West,883.989,,,
SA4,506,Perth - South East,2026.98,,,
SA4,507,Perth - South West,620.111,,,
SA4,508,Western Australia - Outback,2298053.16,,,
SA4,509,Western Australia - Wheat Belt,197302.72,,,
SA4,597,Migratory - Offshore - Shipping (WA),0,,,
SA4,599,No Usual Address (WA),0,,,
SA4,601,Hobart,1695.46,,,
SA4,602,Launceston and North East,19975.04,,,
SA4,603,South East,23821.73,,,
SA4,604,West and North West,22525.96,,,
SA4,697,Migratory - Offshore - Shipping (Tas.),0,,,
SA4,699,No Usual Address (Tas.),0,,,
SA4,701,Darwin,3163.9,,,
SA4,702,Northern Territory - Outback,1345034.83,,,
SA4,797,Migratory - Offshore - Shipping (NT),0,,,
SA4,799,No Usual Address (NT),0,,,
SA4,801,Australian Capital Territory,2357.95,,,
SA4,897,Migratory - Offshore - Shipping (ACT),0,,,
SA4,899,No Usual Address (ACT),0,,,
SA4,901,Other Territories,217.651,,,
SA4,997,Migratory - Offshore - Shipping (OT),0,,,
